Begin train
776 four ten
777 two ten
778 twelve ten
779 four ten
780 five ten
781 five ten
782 fourteen ten
783 fourteen ten
784 eight ten
785 two ten
786 two ten
787 five ten
788 two ten
789 four ten
790 two ten
791 fourteen ten
792 two ten
793 eight ten
794 eleven ten
795 four ten
797 five thirteen
798 twelve thirteen
800 fourteen thirteen
801 fourteen thirteen
802 four thirteen
803 twelve thirteen
804 fourteen thirteen
805 two thirteen
807 fourteen thirteen
808 draw thirteen
809 two thirteen
810 two thirteen
811 twelve thirteen
813 fourteen thirteen
815 fourteen thirteen
816 fourteen thirteen
817 fourteen thirteen
818 fourteen thirteen
819 fourteen thirteen
821 fourteen thirteen
823 fourteen thirteen
824 fourteen thirteen
826 twelve thirteen
827 fourteen thirteen
828 fourteen thirteen
829 fourteen thirteen
830 two thirteen
831 fourteen thirteen
832 fourteen thirteen
834 two thirteen
835 fourteen thirteen
836 fourteen thirteen
837 fourteen thirteen
838 four thirteen
840 twelve thirteen
842 fourteen thirteen
843 fourteen thirteen
844 two thirteen
845 twelve thirteen
846 fourteen thirteen
848 fourteen thirteen
849 fourteen thirteen
850 zero thirteen
851 fourteen thirteen
852 two thirteen
853 fourteen thirteen
855 fourteen thirteen
856 four thirteen
857 fourteen thirteen
858 fourteen thirteen
859 two thirteen
861 two thirteen
862 fourteen thirteen
863 fourteen thirteen
864 twelve thirteen
865 eight thirteen
866 fourteen thirteen
867 two thirteen
869 fourteen thirteen
870 fourteen thirteen
871 two thirteen
873 fourteen thirteen
874 two thirteen
876 fourteen thirteen
877 fourteen thirteen
878 four thirteen
879 fourteen thirteen
881 fourteen thirteen
882 twelve thirteen
883 fourteen thirteen
884 fourteen thirteen
885 six thirteen
887 two thirteen
888 fourteen thirteen
889 fourteen thirteen
890 fourteen thirteen
891 twelve thirteen
892 fourteen thirteen
893 four thirteen
894 fourteen thirteen
895 four thirteen
896 fourteen thirteen
897 fourteen thirteen
899 fourteen thirteen
900 fourteen thirteen
902 fourteen thirteen
903 fourteen thirteen
905 fourteen thirteen
906 fourteen thirteen
907 two thirteen
908 fourteen thirteen
909 five thirteen
910 fourteen thirteen
911 two thirteen
912 four thirteen
913 twelve thirteen
915 two thirteen
916 fourteen thirteen
918 fourteen thirteen
919 fourteen thirteen
920 fourteen thirteen
921 two thirteen
922 two thirteen
923 two thirteen
924 fourteen thirteen
926 twelve thirteen
927 two thirteen
928 two thirteen
930 fourteen thirteen
931 two thirteen
932 fourteen thirteen
933 two thirteen
934 fourteen thirteen
935 fourteen thirteen
936 fourteen thirteen
937 fourteen thirteen
939 fourteen thirteen
940 four thirteen
941 fifteen thirteen
943 fifteen thirteen
944 fourteen thirteen
945 two thirteen
946 fourteen thirteen
947 five thirteen
948 fourteen thirteen
949 two thirteen
950 two thirteen
951 draw thirteen
952 fourteen thirteen
953 fifteen thirteen
954 fourteen thirteen
955 two thirteen
956 fourteen thirteen
958 fourteen thirteen
959 twelve thirteen
960 eight thirteen
961 twelve thirteen
962 fourteen thirteen
963 twelve thirteen
964 four three
965 five three
966 five three
967 fourteen twelve
968 five twelve
969 two twelve
970 fourteen twelve
971 two twelve
972 thirteen twelve
974 draw twelve
975 fourteen twelve
976 four twelve
979 fourteen twelve
980 fourteen twelve
981 two twelve
982 two twelve
983 two twelve
984 eight twelve
986 four twelve
987 four twelve
988 draw twelve
989 two twelve
990 two twelve
991 fourteen twelve
992 two twelve
994 fourteen twelve
995 thirteen twelve
997 two twelve
998 fourteen twelve
999 two twelve
total: 1000 Accuracy: 0.414 Macro F1: 0.2563591883868901 Micro F1: 0.414
1001 fourteen twelve
1002 four twelve
1003 two twelve
1004 two twelve
1005 eleven twelve
1006 four twelve
1007 fourteen twelve
1009 five twelve
1010 fourteen twelve
1012 five twelve
1013 five twelve
1014 thirteen twelve
1015 two twelve
1017 four twelve
1018 fourteen twelve
1019 four twelve
1020 fourteen twelve
1022 seven twelve
1023 fifteen twelve
1024 two twelve
1026 fourteen twelve
1027 four twelve
1028 four twelve
1029 fourteen twelve
1033 four twelve
1034 eight twelve
1035 five twelve
1036 thirteen twelve
1037 eleven twelve
1038 thirteen twelve
1039 five twelve
1040 fourteen twelve
1043 two twelve
1044 two twelve
1046 fourteen twelve
1047 fourteen twelve
1048 two twelve
1053 thirteen twelve
1056 fourteen twelve
1058 fourteen twelve
1059 two twelve
1060 fourteen twelve
1062 fourteen twelve
1064 two twelve
1065 five twelve
1066 thirteen twelve
1067 two twelve
1069 fourteen twelve
1070 fourteen twelve
1071 draw twelve
1073 draw twelve
1075 two twelve
1078 fourteen twelve
1079 two twelve
1081 fourteen twelve
1082 fourteen twelve
1083 two twelve
1085 five twelve
1087 fourteen twelve
1088 thirteen twelve
1089 fourteen twelve
1090 thirteen twelve
1091 four twelve
1092 two twelve
1093 two twelve
1094 four twelve
1096 two twelve
1097 six twelve
1099 four twelve
1100 five twelve
1101 fourteen twelve
1102 four twelve
1103 two twelve
1104 two twelve
1106 two twelve
1107 two twelve
1109 four twelve
1110 two twelve
1121 two zero
total: 1121 Accuracy: 0.4067796610169492 Macro F1: 0.2680570488608655 Micro F1: 0.40677966101694923
finish: 7 3 in 680.9957235000002 s
Begin train
finished SVM: SVMdraw
finished SVM: SVMzero
finished SVM: SVMone
finished SVM: SVMtwo
finished SVM: SVMthree
finished SVM: SVMfour
finished SVM: SVMfive
finished SVM: SVMsix
finished SVM: SVMseven
finished SVM: SVMeight
finished SVM: SVMnine
finished SVM: SVMten
finished SVM: SVMeleven
finished SVM: SVMtwelve
finished SVM: SVMthirteen
finished SVM: SVMfourteen
finished SVM: SVMfifteen
finished SVM: SVMsixteen
Begin test
95 two draw
112 two eight
113 four eight
115 nine eight
116 nine eight
117 six eight
118 four eight
120 two eight
121 six eight
123 two eight
124 four eight
125 nine eight
126 six eight
128 six eight
129 four eight
130 six eight
131 six eight
133 four eight
134 five eight
135 six eight
137 two eight
138 five eight
140 six eight
141 five eight
142 twelve eight
144 four eight
145 four eight
147 six eight
150 two eight
151 two eight
152 nine eight
153 five eight
154 draw eight
155 two eight
157 two eight
158 four eight
159 two eight
160 four eight
161 four eight
163 four eight
164 six eight
168 six eight
169 five eleven
170 two eleven
171 twelve eleven
172 two eleven
173 four eleven
175 twelve eleven
176 two eleven
177 four eleven
178 six eleven
180 two eleven
181 zero eleven
182 four eleven
184 two eleven
185 four eleven
186 twelve eleven
187 two eleven
188 four eleven
189 fourteen eleven
190 two eleven
191 two eleven
192 four eleven
193 two eleven
194 six eleven
195 four eleven
197 five eleven
198 two eleven
200 two eleven
201 fourteen eleven
202 two eleven
203 sixteen eleven
204 two eleven
205 fourteen eleven
206 two eleven
208 five eleven
209 two eleven
210 six eleven
211 two eleven
212 twelve eleven
213 eight eleven
214 nine eleven
216 four eleven
218 two eleven
220 twelve eleven
221 four eleven
222 two eleven
223 sixteen eleven
224 fourteen eleven
225 four eleven
227 two eleven
228 twelve eleven
229 twelve eleven
230 two eleven
231 twelve eleven
232 two eleven
233 twelve eleven
234 five eleven
235 two eleven
236 draw eleven
237 two eleven
239 thirteen eleven
240 two eleven
242 two eleven
243 fourteen eleven
244 four eleven
245 four eleven
246 six eleven
247 twelve eleven
248 twelve eleven
249 twelve eleven
250 twelve eleven
251 four eleven
252 four eleven
253 two eleven
254 two eleven
255 twelve eleven
256 four eleven
257 two eleven
259 twelve eleven
260 fourteen eleven
262 two eleven
263 twelve eleven
264 four eleven
265 two eleven
268 two eleven
270 four eleven
271 four eleven
272 two eleven
273 six eleven
275 four eleven
276 twelve eleven
277 two eleven
278 two eleven
279 twelve eleven
280 six eleven
281 nine eleven
282 twelve eleven
284 fourteen fifteen
285 sixteen fifteen
286 four fifteen
287 fourteen fifteen
288 fourteen fifteen
290 fourteen fifteen
291 fourteen fifteen
292 sixteen fifteen
293 fourteen fifteen
294 fourteen fifteen
295 four fifteen
298 fourteen fifteen
301 fourteen fifteen
304 draw fifteen
305 sixteen fifteen
307 fourteen fifteen
308 sixteen fifteen
312 sixteen fifteen
313 two fifteen
314 sixteen fifteen
317 sixteen fifteen
318 fourteen fifteen
319 fourteen fifteen
323 fourteen fifteen
324 fourteen fifteen
325 sixteen fifteen
328 fourteen fifteen
329 fourteen fifteen
331 two fifteen
332 fourteen fifteen
334 fourteen fifteen
336 two fifteen
337 fourteen fifteen
338 sixteen fifteen
341 sixteen fifteen
343 four fifteen
344 fourteen fifteen
347 fourteen fifteen
348 fourteen fifteen
349 four fifteen
351 sixteen fifteen
352 fourteen fifteen
353 sixteen fifteen
354 fourteen fifteen
356 fourteen fifteen
357 fourteen fifteen
360 four fifteen
363 four fifteen
365 fourteen fifteen
366 sixteen fifteen
367 fourteen fifteen
368 four fifteen
369 four fifteen
370 seven five
371 four five
372 six five
373 four five
376 two five
378 six five
379 two five
380 four five
381 four five
382 four five
384 four five
385 six five
386 six five
387 four five
393 five four
396 sixteen fourteen
400 two fourteen
402 two fourteen
403 fifteen fourteen
404 four fourteen
406 four fourteen
410 four fourteen
412 two fourteen
414 fifteen fourteen
419 two fourteen
420 two fourteen
422 fifteen fourteen
426 thirteen fourteen
436 two fourteen
437 two fourteen
441 two fourteen
444 four fourteen
446 fifteen fourteen
449 two fourteen
450 two fourteen
452 twelve fourteen
463 two fourteen
466 four fourteen
468 twelve fourteen
470 two fourteen
471 two fourteen
474 fifteen fourteen
478 fifteen fourteen
479 fifteen fourteen
484 four fourteen
489 four fourteen
490 fifteen fourteen
491 four fourteen
492 twelve fourteen
493 ten fourteen
494 two fourteen
495 fifteen fourteen
496 two fourteen
503 four fourteen
504 fifteen fourteen
509 fifteen fourteen
511 thirteen fourteen
515 two fourteen
518 sixteen fourteen
526 two fourteen
528 twelve fourteen
529 sixteen fourteen
531 four fourteen
532 two fourteen
534 draw fourteen
537 draw fourteen
538 fifteen fourteen
539 two fourteen
544 two fourteen
546 four fourteen
549 two fourteen
551 four fourteen
555 four fourteen
556 fifteen fourteen
557 fifteen fourteen
558 four fourteen
561 zero fourteen
563 four fourteen
564 two fourteen
565 fifteen fourteen
578 ten nine
579 four nine
581 five nine
582 five nine
584 six nine
585 four nine
586 eleven nine
587 eight nine
589 two nine
590 two nine
591 two nine
593 four nine
595 two nine
596 four nine
597 seven nine
598 four nine
599 six nine
600 two nine
601 four nine
602 four nine
603 two nine
604 eleven nine
605 two nine
606 eight nine
607 two nine
608 two nine
609 six nine
611 four nine
612 five nine
613 draw nine
614 six nine
615 twelve nine
616 twelve nine
618 four nine
619 six nine
620 four nine
621 four nine
622 eight nine
623 two nine
624 twelve nine
627 ten nine
628 four nine
629 eight nine
630 two nine
631 two nine
632 zero nine
633 eight nine
635 two nine
636 six nine
637 six nine
638 two nine
639 six nine
640 four nine
641 two nine
642 ten nine
643 four nine
644 two nine
645 ten nine
646 four nine
647 four one
648 two one
649 six one
650 twelve seven
651 two seven
652 six seven
654 four seven
655 four seven
656 six seven
657 four seven
658 six seven
659 two seven
660 six seven
661 two seven
662 six seven
663 four seven
664 six seven
665 two seven
666 eight seven
667 six seven
668 four seven
669 four seven
671 four seven
672 two seven
674 four seven
675 six seven
676 four seven
678 four six
681 four six
682 four six
686 four six
692 five six
694 four six
697 two six
701 fifteen sixteen
703 fifteen sixteen
705 fifteen sixteen
706 fifteen sixteen
707 fifteen sixteen
708 four sixteen
709 fifteen sixteen
717 twelve ten
718 eight ten
719 two ten
720 twelve ten
721 four ten
722 four ten
724 two ten
725 four ten
726 four ten
728 zero ten
729 four ten
730 four ten
731 two ten
732 four ten
733 two ten
734 twelve ten
735 six ten
736 eight ten
737 twelve ten
738 four ten
739 two ten
740 two ten
741 five ten
742 two ten
743 two ten
744 two ten
745 six ten
746 six ten
747 draw ten
748 sixteen ten
749 draw ten
750 four ten
751 four ten
752 two ten
753 six ten
754 five ten
755 twelve ten
756 four ten
757 two ten
758 two ten
759 two ten
763 two ten
764 six ten
765 two ten
766 two ten
767 twelve ten
768 two ten
769 six ten
770 two ten
771 fourteen ten
772 twelve ten
773 two ten
774 two ten
775 two ten
776 twelve ten
777 twelve ten
778 four ten
780 four ten
781 twelve ten
782 seven ten
784 two ten
785 four ten
786 two ten
788 two ten
789 twelve ten
790 sixteen ten
791 two ten
792 twelve ten
793 sixteen ten
794 twelve ten
795 eleven ten
796 two thirteen
797 two thirteen
798 twelve thirteen
799 twelve thirteen
800 two thirteen
802 two thirteen
804 fourteen thirteen
805 two thirteen
806 two thirteen
807 two thirteen
808 two thirteen
809 two thirteen
810 four thirteen
811 two thirteen
813 sixteen thirteen
814 draw thirteen
815 fourteen thirteen
816 sixteen thirteen
817 fourteen thirteen
818 two thirteen
819 two thirteen
824 twelve thirteen
825 fourteen thirteen
827 four thirteen
828 two thirteen
829 fourteen thirteen
830 fourteen thirteen
832 five thirteen
833 twelve thirteen
834 two thirteen
835 two thirteen
836 fourteen thirteen
837 two thirteen
838 two thirteen
839 four thirteen
840 fifteen thirteen
841 two thirteen
842 four thirteen
844 fourteen thirteen
845 fourteen thirteen
846 two thirteen
848 fourteen thirteen
849 fourteen thirteen
851 two thirteen
852 fourteen thirteen
853 six thirteen
854 zero thirteen
855 fourteen thirteen
856 two thirteen
857 fourteen thirteen
858 twelve thirteen
859 two thirteen
860 fourteen thirteen
861 two thirteen
862 two thirteen
863 fourteen thirteen
864 two thirteen
865 two thirteen
866 fourteen thirteen
867 four thirteen
868 fourteen thirteen
869 fourteen thirteen
870 twelve thirteen
871 two thirteen
872 fourteen thirteen
873 two thirteen
874 two thirteen
875 five thirteen
876 fourteen thirteen
877 two thirteen
879 fourteen thirteen
880 two thirteen
882 twelve thirteen
883 fourteen thirteen
884 fourteen thirteen
885 four thirteen
886 two thirteen
887 four thirteen
888 fourteen thirteen
889 four thirteen
891 two thirteen
892 fourteen thirteen
893 two thirteen
894 two thirteen
895 two thirteen
896 twelve thirteen
897 two thirteen
898 fourteen thirteen
899 two thirteen
900 four thirteen
901 four thirteen
902 fourteen thirteen
903 zero thirteen
904 two thirteen
905 fourteen thirteen
906 four thirteen
907 twelve thirteen
908 two thirteen
909 two thirteen
910 four thirteen
911 two thirteen
912 fourteen thirteen
914 two thirteen
915 two thirteen
916 four thirteen
917 twelve thirteen
920 four thirteen
921 four thirteen
922 fourteen thirteen
923 four thirteen
924 four thirteen
926 four thirteen
927 two thirteen
928 fourteen thirteen
929 four thirteen
930 fourteen thirteen
931 two thirteen
932 fourteen thirteen
933 twelve thirteen
934 fourteen thirteen
935 fourteen thirteen
936 two thirteen
937 fourteen thirteen
938 fourteen thirteen
940 fourteen thirteen
941 two thirteen
942 two thirteen
943 six thirteen
945 four thirteen
946 two thirteen
947 four thirteen
948 two thirteen
949 twelve thirteen
951 fourteen thirteen
952 fourteen thirteen
953 two thirteen
955 twelve thirteen
956 two thirteen
957 two thirteen
958 two thirteen
959 fourteen thirteen
960 fifteen thirteen
962 fourteen thirteen
963 two thirteen
964 four three
965 four three
966 four three
967 four twelve
968 thirteen twelve
970 four twelve
971 five twelve
972 four twelve
973 thirteen twelve
974 thirteen twelve
976 two twelve
977 thirteen twelve
979 two twelve
981 four twelve
982 four twelve
983 four twelve
984 fourteen twelve
985 four twelve
987 two twelve
988 six twelve
990 four twelve
992 thirteen twelve
993 four twelve
994 two twelve
995 thirteen twelve
998 eight twelve
total: 1000 Accuracy: 0.388 Macro F1: 0.26694004752189504 Micro F1: 0.388
1001 draw twelve
1002 thirteen twelve
1003 fourteen twelve
1004 two twelve
1006 two twelve
1007 two twelve
1008 two twelve
1011 two twelve
1012 draw twelve
1013 two twelve
1014 four twelve
1015 five twelve
1016 four twelve
1017 fourteen twelve
1022 two twelve
1023 two twelve
1024 six twelve
1025 two twelve
1028 four twelve
1029 two twelve
1030 two twelve
1031 fourteen twelve
1032 two twelve
1033 two twelve
1034 two twelve
1035 two twelve
1036 nine twelve
1037 fourteen twelve
1039 two twelve
1040 thirteen twelve
1041 fourteen twelve
1042 draw twelve
1044 two twelve
1045 four twelve
1046 four twelve
1048 fourteen twelve
1049 two twelve
1050 two twelve
1051 four twelve
1052 fourteen twelve
1053 two twelve
1054 two twelve
1056 four twelve
1060 sixteen twelve
1061 two twelve
1062 fourteen twelve
1063 four twelve
1064 two twelve
1067 two twelve
1069 four twelve
1071 four twelve
1072 fourteen twelve
1073 fourteen twelve
1074 fourteen twelve
1075 two twelve
1076 two twelve
1077 four twelve
1078 fourteen twelve
1080 fourteen twelve
1081 fourteen twelve
1082 four twelve
1083 fourteen twelve
1084 four twelve
1085 four twelve
1086 two twelve
1087 four twelve
1090 two twelve
1091 two twelve
1092 thirteen twelve
1094 two twelve
1098 six twelve
1099 fourteen twelve
1100 four twelve
1101 fourteen twelve
1102 two twelve
1105 four twelve
1106 two twelve
1109 two twelve
1121 five zero
total: 1121 Accuracy: 0.3835860838537021 Macro F1: 0.27475737942797346 Micro F1: 0.38358608385370213
finish: 7 4 in 682.573287700001 s
Begin train
finished SVM: SVMdraw
finished SVM: SVMzero
finished SVM: SVMone
finished SVM: SVMtwo
finished SVM: SVMthree
finished SVM: SVMfour
finished SVM: SVMfive
finished SVM: SVMsix
finished SVM: SVMseven
finished SVM: SVMeight
finished SVM: SVMnine
finished SVM: SVMten
finished SVM: SVMeleven
finished SVM: SVMtwelve
finished SVM: SVMthirteen
finished SVM: SVMfourteen
finished SVM: SVMfifteen
finished SVM: SVMsixteen
Begin test
112 draw eight
113 draw eight
114 draw eight
115 draw eight
116 draw eight
117 draw eight
118 draw eight
119 draw eight
120 draw eight
121 draw eight
122 draw eight
123 draw eight
124 draw eight
125 draw eight
126 draw eight
127 draw eight
128 draw eight
129 draw eight
130 draw eight
131 draw eight
132 draw eight
133 draw eight
134 draw eight
135 draw eight
136 draw eight
137 draw eight
138 draw eight
139 draw eight
140 draw eight
141 draw eight
142 draw eight
143 draw eight
144 draw eight
145 draw eight
146 draw eight
147 draw eight
148 draw eight
149 draw eight
150 draw eight
151 draw eight
152 draw eight
153 draw eight
154 draw eight
155 draw eight
156 draw eight
157 draw eight
158 draw eight
159 draw eight
160 draw eight
161 draw eight
162 draw eight
163 draw eight
164 draw eight
165 draw eight
166 draw eight
167 draw eight
168 draw eight
169 draw eight
170 draw eleven
171 draw eleven
172 draw eleven
173 draw eleven
174 draw eleven
175 draw eleven
176 draw eleven
177 draw eleven
178 draw eleven
179 draw eleven
180 draw eleven
181 draw eleven
182 draw eleven
183 draw eleven
184 draw eleven
185 draw eleven
186 draw eleven
187 draw eleven
188 draw eleven
189 draw eleven
190 draw eleven
191 draw eleven
192 draw eleven
193 draw eleven
194 draw eleven
195 draw eleven
196 draw eleven
197 draw eleven
198 draw eleven
199 draw eleven
200 draw eleven
201 draw eleven
202 draw eleven
203 draw eleven
204 draw eleven
205 draw eleven
206 draw eleven
207 draw eleven
208 draw eleven
209 draw eleven
210 draw eleven
211 draw eleven
212 draw eleven
213 draw eleven
214 draw eleven
215 draw eleven
216 draw eleven
217 draw eleven
218 draw eleven
219 draw eleven
220 draw eleven
221 draw eleven
222 draw eleven
223 draw eleven
224 draw eleven
225 draw eleven
226 draw eleven
227 draw eleven
228 draw eleven
229 draw eleven
230 draw eleven
231 draw eleven
232 draw eleven
233 draw eleven
234 draw eleven
235 draw eleven
236 draw eleven
237 draw eleven
238 draw eleven
239 draw eleven
240 draw eleven
241 draw eleven
242 draw eleven
243 draw eleven
244 draw eleven
245 draw eleven
246 draw eleven
247 draw eleven
248 draw eleven
249 draw eleven
250 draw eleven
251 draw eleven
252 draw eleven
253 draw eleven
254 draw eleven
255 draw eleven
256 draw eleven
257 draw eleven
258 draw eleven
259 draw eleven
260 draw eleven
261 draw eleven
262 draw eleven
263 draw eleven
264 draw eleven
265 draw eleven
266 draw eleven
267 draw eleven
268 draw eleven
269 draw eleven
270 draw eleven
271 draw eleven
272 draw eleven
273 draw eleven
274 draw eleven
275 draw eleven
276 draw eleven
277 draw eleven
278 draw eleven
279 draw eleven
280 draw eleven
281 draw eleven
282 draw eleven
283 draw eleven
284 draw fifteen
285 draw fifteen
286 draw fifteen
287 draw fifteen
288 draw fifteen
289 draw fifteen
290 draw fifteen
291 draw fifteen
292 draw fifteen
293 draw fifteen
294 draw fifteen
295 draw fifteen
296 draw fifteen
297 draw fifteen
298 draw fifteen
299 draw fifteen
300 draw fifteen
301 draw fifteen
302 draw fifteen
303 draw fifteen
304 draw fifteen
305 draw fifteen
306 draw fifteen
307 draw fifteen
308 draw fifteen
309 draw fifteen
310 draw fifteen
311 draw fifteen
312 draw fifteen
313 draw fifteen
314 draw fifteen
315 draw fifteen
316 draw fifteen
317 draw fifteen
318 draw fifteen
319 draw fifteen
320 draw fifteen
321 draw fifteen
322 draw fifteen
323 draw fifteen
324 draw fifteen
325 draw fifteen
326 draw fifteen
327 draw fifteen
328 draw fifteen
329 draw fifteen
330 draw fifteen
331 draw fifteen
332 draw fifteen
333 draw fifteen
334 draw fifteen
335 draw fifteen
336 draw fifteen
337 draw fifteen
338 draw fifteen
339 draw fifteen
340 draw fifteen
341 draw fifteen
342 draw fifteen
343 draw fifteen
344 draw fifteen
345 draw fifteen
346 draw fifteen
347 draw fifteen
348 draw fifteen
349 draw fifteen
350 draw fifteen
351 draw fifteen
352 draw fifteen
353 draw fifteen
354 draw fifteen
355 draw fifteen
356 draw fifteen
357 draw fifteen
358 draw fifteen
359 draw fifteen
360 draw fifteen
361 draw fifteen
362 draw fifteen
363 draw fifteen
364 draw fifteen
365 draw fifteen
366 draw fifteen
367 draw fifteen
368 draw fifteen
369 draw fifteen
370 draw five
371 draw five
372 draw five
373 draw five
374 draw five
375 draw five
376 draw five
377 draw five
378 draw five
379 draw five
380 draw five
381 draw five
382 draw five
383 draw five
384 draw five
385 draw five
386 draw five
387 draw five
388 draw five
389 draw four
390 draw four
391 draw four
392 draw four
393 draw four
394 draw four
395 draw four
396 draw four
397 draw fourteen
398 draw fourteen
399 draw fourteen
400 draw fourteen
401 draw fourteen
402 draw fourteen
403 draw fourteen
404 draw fourteen
405 draw fourteen
406 draw fourteen
407 draw fourteen
408 draw fourteen
409 draw fourteen
410 draw fourteen
411 draw fourteen
412 draw fourteen
413 draw fourteen
414 draw fourteen
415 draw fourteen
416 draw fourteen
417 draw fourteen
418 draw fourteen
419 draw fourteen
420 draw fourteen
421 draw fourteen
422 draw fourteen
423 draw fourteen
424 draw fourteen
425 draw fourteen
426 draw fourteen
427 draw fourteen
428 draw fourteen
429 draw fourteen
430 draw fourteen
431 draw fourteen
432 draw fourteen
433 draw fourteen
434 draw fourteen
435 draw fourteen
436 draw fourteen
437 draw fourteen
438 draw fourteen
439 draw fourteen
440 draw fourteen
441 draw fourteen
442 draw fourteen
443 draw fourteen
444 draw fourteen
445 draw fourteen
446 draw fourteen
447 draw fourteen
448 draw fourteen
449 draw fourteen
450 draw fourteen
451 draw fourteen
452 draw fourteen
453 draw fourteen
454 draw fourteen
455 draw fourteen
456 draw fourteen
457 draw fourteen
458 draw fourteen
459 draw fourteen
460 draw fourteen
461 draw fourteen
462 draw fourteen
463 draw fourteen
464 draw fourteen
465 draw fourteen
466 draw fourteen
467 draw fourteen
468 draw fourteen
469 draw fourteen
470 draw fourteen
471 draw fourteen
472 draw fourteen
473 draw fourteen
474 draw fourteen
475 draw fourteen
476 draw fourteen
477 draw fourteen
478 draw fourteen
479 draw fourteen
480 draw fourteen
481 draw fourteen
482 draw fourteen
483 draw fourteen
484 draw fourteen
485 draw fourteen
486 draw fourteen
487 draw fourteen
488 draw fourteen
489 draw fourteen
490 draw fourteen
491 draw fourteen
492 draw fourteen
493 draw fourteen
494 draw fourteen
495 draw fourteen
496 draw fourteen
497 draw fourteen
498 draw fourteen
499 draw fourteen
500 draw fourteen
501 draw fourteen
502 draw fourteen
503 draw fourteen
504 draw fourteen
505 draw fourteen
506 draw fourteen
507 draw fourteen
508 draw fourteen
509 draw fourteen
510 draw fourteen
511 draw fourteen
512 draw fourteen
513 draw fourteen
514 draw fourteen
515 draw fourteen
516 draw fourteen
517 draw fourteen
518 draw fourteen
519 draw fourteen
520 draw fourteen
521 draw fourteen
522 draw fourteen
523 draw fourteen
524 draw fourteen
525 draw fourteen
526 draw fourteen
527 draw fourteen
528 draw fourteen
529 draw fourteen
530 draw fourteen
531 draw fourteen
532 draw fourteen
533 draw fourteen
534 draw fourteen
535 draw fourteen
536 draw fourteen
537 draw fourteen
538 draw fourteen
539 draw fourteen
540 draw fourteen
541 draw fourteen
542 draw fourteen
543 draw fourteen
544 draw fourteen
545 draw fourteen
546 draw fourteen
547 draw fourteen
548 draw fourteen
549 draw fourteen
550 draw fourteen
551 draw fourteen
552 draw fourteen
553 draw fourteen
554 draw fourteen
555 draw fourteen
556 draw fourteen
557 draw fourteen
558 draw fourteen
559 draw fourteen
560 draw fourteen
561 draw fourteen
562 draw fourteen
563 draw fourteen
564 draw fourteen
565 draw fourteen
566 draw fourteen
567 draw fourteen
568 draw fourteen
569 draw fourteen
570 draw fourteen
571 draw fourteen
572 draw fourteen
573 draw fourteen
574 draw fourteen
575 draw fourteen
576 draw fourteen
577 draw fourteen
578 draw fourteen
579 draw nine
580 draw nine
581 draw nine
582 draw nine
583 draw nine
584 draw nine
585 draw nine
586 draw nine
587 draw nine
588 draw nine
589 draw nine
590 draw nine
591 draw nine
592 draw nine
593 draw nine
594 draw nine
595 draw nine
596 draw nine
597 draw nine
598 draw nine
599 draw nine
600 draw nine
601 draw nine
602 draw nine
603 draw nine
604 draw nine
605 draw nine
606 draw nine
607 draw nine
608 draw nine
609 draw nine
610 draw nine
611 draw nine
612 draw nine
613 draw nine
614 draw nine
615 draw nine
616 draw nine
617 draw nine
618 draw nine
619 draw nine
620 draw nine
621 draw nine
622 draw nine
623 draw nine
624 draw nine
625 draw nine
626 draw nine
627 draw nine
628 draw nine
629 draw nine
630 draw nine
631 draw nine
632 draw nine
633 draw nine
634 draw nine
635 draw nine
636 draw nine
637 draw nine
638 draw nine
639 draw nine
640 draw nine
641 draw nine
642 draw nine
643 draw nine
644 draw nine
645 draw nine
646 draw nine
647 draw nine
648 draw one
649 draw one
650 draw one
651 draw seven
652 draw seven
653 draw seven
654 draw seven
655 draw seven
656 draw seven
657 draw seven
658 draw seven
659 draw seven
660 draw seven
661 draw seven
662 draw seven
663 draw seven
664 draw seven
665 draw seven
666 draw seven
667 draw seven
668 draw seven
669 draw seven
670 draw seven
671 draw seven
672 draw seven
673 draw seven
674 draw seven
675 draw seven
676 draw seven
677 draw seven
678 draw six
679 draw six
680 draw six
681 draw six
682 draw six
683 draw six
684 draw six
685 draw six
686 draw six
687 draw six
688 draw six
689 draw six
690 draw six
691 draw six
692 draw six
693 draw six
694 draw six
695 draw six
696 draw six
697 draw six
698 draw six
699 draw six
700 draw six
701 draw six
702 draw sixteen
703 draw sixteen
704 draw sixteen
705 draw sixteen
706 draw sixteen
707 draw sixteen
708 draw sixteen
709 draw sixteen
710 draw sixteen
711 draw sixteen
712 draw sixteen
713 draw sixteen
714 draw sixteen
715 draw sixteen
716 draw sixteen
717 draw ten
718 draw ten
719 draw ten
720 draw ten
721 draw ten
722 draw ten
723 draw ten
724 draw ten
725 draw ten
726 draw ten
727 draw ten
728 draw ten
729 draw ten
730 draw ten
731 draw ten
732 draw ten
733 draw ten
734 draw ten
735 draw ten
736 draw ten
737 draw ten
738 draw ten
739 draw ten
740 draw ten
741 draw ten
742 draw ten
743 draw ten
744 draw ten
745 draw ten
746 draw ten
747 draw ten
748 draw ten
749 draw ten
750 draw ten
751 draw ten
752 draw ten
753 draw ten
754 draw ten
755 draw ten
756 draw ten
757 draw ten
758 draw ten
759 draw ten
760 draw ten
761 draw ten
762 draw ten
763 draw ten
764 draw ten
765 draw ten
766 draw ten
767 draw ten
768 draw ten
769 draw ten
770 draw ten
